developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
50028/97-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_29029,,2020-11-09,local-authority-eng:BOL,50028/97,1997-12-24,/developer-agreement/local-authority-eng/BOL/50028-97-da
53850/98-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_32850,,2020-11-10,local-authority-eng:BOL,53850/98,1999-10-06,/developer-agreement/local-authority-eng/BOL/53850-98-da
53986/98-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_32986,,2020-11-10,local-authority-eng:BOL,53986/98,1999-10-07,/developer-agreement/local-authority-eng/BOL/53986-98-da
54285/99-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_33285,,2020-11-09,local-authority-eng:BOL,54285/99,1998-12-08,/developer-agreement/local-authority-eng/BOL/54285-99-da
55705/99-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_34705,,2020-11-19,local-authority-eng:BOL,55705/99,2001-01-05,/developer-agreement/local-authority-eng/BOL/55705-99-da
55870/99-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_34870,,2020-11-09,local-authority-eng:BOL,55870/99,2000-04-07,/developer-agreement/local-authority-eng/BOL/55870-99-da
57008/00-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_35997,,2020-09-11,local-authority-eng:BOL,57008/00,2002-01-18,/developer-agreement/local-authority-eng/BOL/57008-00-da
59154/01-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,59154/01,2001-11-16,/developer-agreement/local-authority-eng/BOL/59154-01-da
59315/01-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_38303,,2020-11-09,local-authority-eng:BOL,59315/01,2001-11-01,/developer-agreement/local-authority-eng/BOL/59315-01-da
60424/01-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_39412,,2020-11-09,local-authority-eng:BOL,60424/01,2003-07-04,/developer-agreement/local-authority-eng/BOL/60424-01-da
62817/02-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_41805,,2020-11-19,local-authority-eng:BOL,62817/02,2003-04-15,/developer-agreement/local-authority-eng/BOL/62817-02-da
63515/02-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_42503,,2020-11-09,local-authority-eng:BOL,63515/02,2003-03-21,/developer-agreement/local-authority-eng/BOL/63515-02-da
63959/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_42947,,2020-11-10,local-authority-eng:BOL,63959/03,2003-08-29,/developer-agreement/local-authority-eng/BOL/63959-03-da
63993/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,63993/03,2003-07-10,/developer-agreement/local-authority-eng/BOL/63993-03-da
64023/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_43011,,2020-11-10,local-authority-eng:BOL,64023/03,2003-10-31,/developer-agreement/local-authority-eng/BOL/64023-03-da
65785/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_44772,,2020-10-11,local-authority-eng:BOL,65785/03,2004-11-25,/developer-agreement/local-authority-eng/BOL/65785-03-da
66201/03-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_45188,,2020-12-16,local-authority-eng:BOL,66201/01,2003-12-29,/developer-agreement/local-authority-eng/BOL/66201-03-da
67274/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/simpleSearchResults.do?action=firstPage,,2020-12-16,local-authority-eng:BOL,67274/04,2004-06-04,/developer-agreement/local-authority-eng/BOL/67274-04-da
67335/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_46323,,2020-11-10,local-authority-eng:BOL,67335/04,2005-06-17,/developer-agreement/local-authority-eng/BOL/67335-04-da
67373/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_46361,,2020-11-10,local-authority-eng:BOL,67373/04,2005-01-26,/developer-agreement/local-authority-eng/BOL/67373-04-da
68232/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_47220,,2020-11-10,local-authority-eng:BOL,68232/04,2004-10-08,/developer-agreement/local-authority-eng/BOL/68232-04-da
68726/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_47714,,2020-11-10,local-authority-eng:BOL,68726/04,2004-12-21,/developer-agreement/local-authority-eng/BOL/68726-04-da
69193/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48181,,2020-12-16,local-authority-eng:BOL,69193/04,2004-11-25,/developer-agreement/local-authority-eng/BOL/69193-04-da
69252/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48240,,2020-11-10,local-authority-eng:BOL,69252/04,2005-06-21,/developer-agreement/local-authority-eng/BOL/69252-04-da
69393/04-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_48381,,2020-12-16,local-authority-eng:BOL,69393/04,2004-12-10,/developer-agreement/local-authority-eng/BOL/69393-04-da
70143/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49149,,2020-11-10,local-authority-eng:BOL,70143/05,2005-05-16,/developer-agreement/local-authority-eng/BOL/70143-05-da
70243/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49249,,2020-11-10,local-authority-eng:BOL,70243/05,2005-08-19,/developer-agreement/local-authority-eng/BOL/70243-05-da
70897/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_49904,,2020-12-16,local-authority-eng:BOL,70897/05,2006-02-03,/developer-agreement/local-authority-eng/BOL/70897-05-da
72253/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_51263,,2020-11-19,local-authority-eng:BOL,72253/05,2006-06-26,/developer-agreement/local-authority-eng/BOL/72253-05-da
72898/05-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_51909,,2020-11-10,local-authority-eng:BOL,72898/05,2006-06-08,/developer-agreement/local-authority-eng/BOL/72898-05-da
74472/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_53485,,2020-11-10,local-authority-eng:BOL,74472/06,2006-12-06,/developer-agreement/local-authority-eng/BOL/74472-06-da
75033/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54045,,2020-11-10,local-authority-eng:BOL,75033/06,2007-04-20,/developer-agreement/local-authority-eng/BOL/75033-06-da
75230/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54242,,2020-09-09,local-authority-eng:BOL,75230/06,2007-07-19,/developer-agreement/local-authority-eng/BOL/75230-06-da
75492/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54504,,2020-12-16,local-authority-eng:BOL,75492/06,2006-12-05,/developer-agreement/local-authority-eng/BOL/75492-06-da
75848/06-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_54860,,2020-12-16,local-authority-eng:BOL,75848/06,2007-01-08,/developer-agreement/local-authority-eng/BOL/75848-06-da
76656/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55671,,2020-11-10,local-authority-eng:BOL,76656/07,2007-09-18,/developer-agreement/local-authority-eng/BOL/76656-07-da
76893/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_55909,,2020-12-16,local-authority-eng:BOL,76893/07,2007-07-12,/developer-agreement/local-authority-eng/BOL/76893-07-da
77241/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56257,,2020-12-16,local-authority-eng:BOL,77241/07,2007-07-13,/developer-agreement/local-authority-eng/BOL/77241-07-da
77289/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56305,,2020-11-10,local-authority-eng:BOL,77289/07,2008-02-11,/developer-agreement/local-authority-eng/BOL/77289-07-da
77582/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_56599,,2020-12-16,local-authority-eng:BOL,77582/07,2007-08-10,/developer-agreement/local-authority-eng/BOL/77582-07-da
78000/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_57017,,2020-11-10,local-authority-eng:BOL,78000/07,2010-02-05,/developer-agreement/local-authority-eng/BOL/78000-07-da
78010/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_57027,,2020-09-09,local-authority-eng:BOL,78010/07,2010-09-22,/developer-agreement/local-authority-eng/BOL/78010-07-da
78375/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71841,,2020-12-16,local-authority-eng:BOL,78375/07,2007-12-10,/developer-agreement/local-authority-eng/BOL/78375-07-da
78376/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71842,,2020-12-16,local-authority-eng:BOL,78376/07,2007-11-02,/developer-agreement/local-authority-eng/BOL/78376-07-da
78526/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_71992,,2020-11-10,local-authority-eng:BOL,78526/07,2007-12-31,/developer-agreement/local-authority-eng/BOL/78526-07-da
79100/07-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_72566,,2020-12-16,local-authority-eng:BOL,79100/07,2008-02-27,/developer-agreement/local-authority-eng/BOL/79100-07-da
79414/08-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_72880,,2020-11-10,local-authority-eng:BOL,79414/08,2009-04-06,/developer-agreement/local-authority-eng/BOL/79414-08-da
79867/08-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_73334,,2020-12-16,local-authority-eng:BOL,79867/08,2008-05-30,/developer-agreement/local-authority-eng/BOL/79867-08-da
82858-09-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_76325,,2020-11-10,local-authority-eng:BOL,82858/09,2010-11-09,/developer-agreement/local-authority-eng/BOL/82858-09-da
83859/10-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_77327,,2020-11-10,local-authority-eng:BOL,83859/10,2011-04-11,/developer-agreement/local-authority-eng/BOL/83859-10-da
84637/10-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_78105,,2020-11-10,local-authority-eng:BOL,84637/10,2011-01-06,/developer-agreement/local-authority-eng/BOL/84637-10-da
86445/11-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_79913,,2020-11-11,local-authority-eng:BOL,86445/11,2011-12-20,/developer-agreement/local-authority-eng/BOL/86445-11-da
87062/11-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_80530,,2020-11-10,local-authority-eng:BOL,87062/11,2012-05-14,/developer-agreement/local-authority-eng/BOL/87062-11-da
88121/12-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_81589,2013-01-08,2020-09-09,local-authority-eng:BOL,88121/12,2010-12-31,/developer-agreement/local-authority-eng/BOL/88121-12-da
90539/13-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84003,2016-12-20,2020-11-11,local-authority-eng:BOL,90539/13,2014-04-17,/developer-agreement/local-authority-eng/BOL/90539-13-da
91081/13-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84541,,2020-11-11,local-authority-eng:BOL,91081/13,2014-11-26,/developer-agreement/local-authority-eng/BOL/91081-13-da
91352/14-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84811,,2020-12-04,local-authority-eng:BOL,91352/14,2019-10-10,/developer-agreement/local-authority-eng/BOL/91352-14-da
91959/14-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_85417,,2020-11-10,local-authority-eng:BOL,91959/14,2014-08-13,/developer-agreement/local-authority-eng/BOL/91959-14-da
92078/14-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_85535,,2020-11-11,local-authority-eng:BOL,92078/14,2014-11-13,/developer-agreement/local-authority-eng/BOL/92078-14-da
93070/14-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_86525,,2020-11-10,local-authority-eng:BOL,93070/14,2015-03-10,/developer-agreement/local-authority-eng/BOL/93070-14-da
93610/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_87063,2019-12-23,2020-09-09,local-authority-eng:BOL,93610/15,2014-11-26,/developer-agreement/local-authority-eng/BOL/93610-15-da
93831/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_87284,,2020-11-11,local-authority-eng:BOL,93831/15,2015-09-18,/developer-agreement/local-authority-eng/BOL/93831-15-da
94158/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_87611,,2020-09-09,local-authority-eng:BOL,94158/15,2015-11-05,/developer-agreement/local-authority-eng/BOL/94158-15-da
94656/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88108,,2020-11-19,local-authority-eng:BOL,94656/15,2016-10-25,/developer-agreement/local-authority-eng/BOL/94656-15-da
94696/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88147,,2020-11-25,local-authority-eng:BOL,94696/15,2017-06-29,/developer-agreement/local-authority-eng/BOL/94696-15-da
95151/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88601,,2020-11-11,local-authority-eng:BOL,95151/15,2016-06-15,/developer-agreement/local-authority-eng/BOL/95151-15-da
95486/15-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_88935,,2020-11-10,local-authority-eng:BOL,95486/15,2016-02-29,/developer-agreement/local-authority-eng/BOL/95486-15-da
96178/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89627,,2020-11-11,local-authority-eng:BOL,96178/16,2016-09-15,/developer-agreement/local-authority-eng/BOL/96178-16-da
96218/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_89667,,2020-11-19,local-authority-eng:BOL,96218/16,2015-12-16,/developer-agreement/local-authority-eng/BOL/96218-16-da
96670/16-da,section-106,https://www.planningpa.bolton.gov.uk/online-applications-17/applicationDetails.do?activeTab=documents&keyVal=DCAPR_84817,,2020-11-19,local-authority-eng:BOL,96670/16,2015-06-08,/developer-agreement/local-authority-eng/BOL/96670-16-da
